GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
9751,0.0,0.0,0.0,0.0,-0.0,0.0,-159.98,318.35,0.0,0.0,-236.65,-25.06,158.36,-261.71,-103.35
9801,-0.0,0.0,0.0,-0.0,-0.0,0.0,-155.11,323.28,0.0,0.0,-246.96,-24.79,168.17,-271.75,-103.58
9851,0.0,0.0,0.0,0.0,-0.0,-0.0,-160.86,316.7,0.0,0.0,-241.61,-24.18,155.85,-265.79,-109.95
9901,-0.0,0.0,0.0,0.0,0.0,0.0,-149.02,478.53,0.0,-0.0,-403.0,-23.02,329.51,-426.01,-96.5
9951,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-154.66,359.45,-0.0,-0.0,-281.67,-23.35,204.79,-305.02,-100.23
10001,0.0,-0.0,0.0,0.0,0.0,0.0,-147.59,322.25,0.0,0.0,-244.58,-23.91,174.66,-268.49,-93.83
10051,-0.0,0.0,0.0,0.0,0.0,0.0,-151.66,436.02,0.0,-0.0,-357.73,-23.79,284.36,-381.53,-97.17
10101,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-151.66,134.43,0.0,-0.0,-67.1,-23.7,-17.24,-90.8,-108.04
10151,0.0,-0.0,0.0,0.0,-0.0,0.0,-147.94,312.5,0.0,-0.0,-243.88,-22.17,164.57,-266.05,-101.48
10201,-0.0,-0.0,0.0,0.0,0.0,0.0,-157.32,383.12,0.0,-0.0,-306.46,-23.4,225.8,-329.86,-104.06
10251,0.0,-0.0,0.0,-0.0,0.0,-0.0,-147.67,373.48,0.0,0.0,-305.93,-21.87,225.81,-327.8,-101.99
10301,-0.0,-0.0,0.0,0.0,0.0,0.0,-134.38,238.55,-0.0,-0.0,-180.12,-22.98,104.17,-203.1,-98.93
10351,0.0,0.0,0.0,0.0,-0.0,0.0,-144.67,273.12,0.0,0.0,-197.14,-22.35,128.45,-219.49,-91.03
10401,-0.0,0.0,0.0,0.0,0.0,0.0,-147.62,423.67,0.0,-0.0,-346.62,-21.92,276.05,-368.54,-92.5
10451,0.0,0.0,0.0,-0.0,-0.0,0.0,-153.09,234.53,0.0,0.0,-162.35,-23.34,81.44,-185.7,-104.25
10501,0.0,0.0,-0.0,0.0,-0.0,0.0,-152.64,328.67,0.0,0.0,-245.94,-23.43,176.04,-269.37,-93.33
10551,-0.0,0.0,0.0,0.0,-0.0,0.0,-156.13,226.08,0.0,0.0,-162.16,-23.91,69.95,-186.07,-116.13
10601,0.0,-0.0,-0.0,0.0,0.0,0.0,-143.11,281.8,-0.0,0.0,-214.57,-22.5,138.69,-237.07,-98.38
10651,0.0,-0.0,0.0,0.0,0.0,-0.0,-150.01,298.42,0.0,0.0,-223.89,-22.46,148.41,-246.34,-97.93
10701,0.0,0.0,0.0,0.0,0.0,0.0,-143.28,298.85,0.0,-0.0,-223.09,-22.3,155.56,-245.39,-89.82
10751,0.0,-0.0,-0.0,0.0,-0.0,0.0,-148.14,91.02,0.0,0.0,-20.22,-23.06,-57.12,-43.28,-100.41
10801,0.0,0.0,-0.0,0.0,0.0,0.0,-158.65,222.46,0.0,0.0,-148.57,-23.81,63.81,-172.38,-108.57
10851,0.0,0.0,0.0,-0.0,0.0,0.0,-140.77,143.96,0.0,-0.0,-83.53,-24.35,3.19,-107.89,-104.69
10901,0.0,0.0,0.0,-0.0,-0.0,-0.0,-150.97,179.86,0.0,0.0,-117.12,-23.69,28.9,-140.8,-111.91
10951,0.0,0.0,0.0,0.0,0.0,0.0,-156.71,424.66,0.0,0.0,-340.79,-22.49,267.95,-363.29,-95.34
11001,0.0,0.0,0.0,0.0,0.0,0.0,-145.99,208.17,-0.0,-0.0,-136.51,-23.46,62.18,-159.97,-97.78
11051,-0.0,-0.0,0.0,0.0,-0.0,0.0,-150.31,360.28,0.0,0.0,-289.37,-23.81,209.97,-313.17,-103.21
11101,0.0,0.0,0.0,0.0,-0.0,-0.0,-152.06,391.16,0.0,-0.0,-312.65,-23.82,239.1,-336.47,-97.37
11151,0.0,0.0,0.0,0.0,-0.0,0.0,-148.57,327.25,0.0,0.0,-252.45,-24.01,178.68,-276.46,-97.78
11201,-0.0,-0.0,0.0,0.0,0.0,-0.0,-142.46,362.14,0.0,0.0,-286.02,-21.8,219.67,-307.82,-88.15
11251,-0.0,-0.0,0.0,0.0,0.0,0.0,-143.62,283.62,-0.0,0.0,-208.52,-21.92,139.99,-230.44,-90.44
11301,0.0,0.0,0.0,0.0,0.0,-0.0,-145.3,366.57,0.0,-0.0,-291.84,-21.83,221.27,-313.67,-92.4
11351,0.0,0.0,0.0,0.0,0.0,-0.0,-156.67,233.35,0.0,0.0,-154.41,-24.46,76.67,-178.87,-102.2
11401,0.0,0.0,0.0,0.0,-0.0,0.0,-143.65,187.93,0.0,-0.0,-117.34,-23.03,44.28,-140.37,-96.09
11451,-0.0,0.0,0.0,0.0,-0.0,0.0,-143.39,420.96,0.0,0.0,-344.96,-21.08,277.57,-366.05,-88.47
11501,0.0,0.0,-0.0,0.0,0.0,0.0,-155.3,330.07,-0.0,-0.0,-251.29,-23.36,174.77,-274.64,-99.88
11551,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-149.13,327.24,0.0,0.0,-263.06,-23.22,178.11,-286.27,-108.16
11601,0.0,0.0,0.0,-0.0,-0.0,-0.0,-142.3,361.07,0.0,-0.0,-285.11,-21.85,218.77,-306.96,-88.19
11651,0.0,0.0,0.0,0.0,0.0,0.0,-155.39,270.68,-0.0,-0.0,-194.82,-23.71,115.29,-218.54,-103.25
11701,0.0,0.0,0.0,0.0,0.0,0.0,-140.87,355.88,-0.0,0.0,-280.01,-23.13,215.01,-303.14,-88.13
11751,-0.0,0.0,-0.0,0.0,0.0,0.0,-127.65,159.77,0.0,0.0,-120.09,-24.33,32.11,-144.42,-112.3
11801,0.0,-0.0,0.0,-0.0,0.0,0.0,-153.47,184.37,-0.0,-0.0,-115.37,-23.5,30.9,-138.87,-107.97
11851,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-142.53,241.55,0.0,-0.0,-176.7,-23.25,99.01,-199.95,-100.94
11901,0.0,0.0,0.0,0.0,-0.0,0.0,-149.39,216.17,0.0,0.0,-147.66,-23.25,66.78,-170.91,-104.12
11951,0.0,0.0,0.0,0.0,0.0,0.0,-124.75,118.87,0.0,-0.0,-66.3,-21.73,-5.88,-88.03,-93.91
12001,0.0,0.0,0.0,0.0,0.0,0.0,-150.87,231.25,0.0,-0.0,-163.21,-23.38,80.38,-186.59,-106.21


