GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2901,288.78,641.04,837.3,92.95,48.68,-30.99,-478.89,-3931.65,207.0,666.55,-2041.31,59.59,-1659.23,-1981.72,-3640.95
2951,279.68,646.72,816.29,89.55,50.18,-22.32,-474.34,-3811.09,214.38,672.54,-2165.52,60.7,-1538.41,-2104.83,-3643.23
3001,263.81,659.82,845.7,92.77,53.44,-35.96,-449.3,-3857.06,215.73,635.24,-2104.01,60.72,-1575.82,-2043.28,-3619.11
3051,280.79,651.46,818.36,91.8,50.47,-28.17,-464.79,-3826.93,211.12,636.5,-2115.01,60.78,-1579.4,-2054.23,-3633.63
3101,278.1,651.5,801.82,90.56,47.72,-30.75,-469.57,-3889.43,219.83,699.7,-2093.5,60.28,-1600.51,-2033.21,-3633.72
3151,282.75,643.67,820.13,98.04,45.09,-24.53,-454.78,-3854.45,213.46,686.93,-2127.91,62.15,-1543.69,-2065.76,-3609.45
3201,272.81,690.56,832.21,88.92,48.59,-28.35,-450.61,-3805.05,213.05,642.03,-2160.95,60.02,-1495.83,-2100.93,-3596.76
3251,290.32,654.41,818.64,85.96,54.29,-37.88,-490.33,-3745.43,200.03,614.64,-2137.17,60.47,-1555.37,-2076.7,-3632.07
3301,286.77,679.75,829.62,89.29,45.48,-27.84,-448.7,-3675.65,201.14,595.02,-2237.83,62.44,-1425.13,-2175.39,-3600.52
3351,297.93,672.04,815.91,90.92,44.38,-21.7,-454.64,-3982.71,209.86,675.17,-2003.44,60.62,-1652.85,-1942.82,-3595.67
3401,300.29,677.6,818.1,92.19,47.41,-28.2,-481.45,-3946.92,194.24,674.87,-2023.02,60.09,-1651.86,-1962.93,-3614.79
3451,306.51,665.94,830.4,89.55,44.05,-32.96,-485.77,-3951.72,209.21,647.21,-1995.71,58.85,-1677.59,-1936.86,-3614.45
3501,288.48,682.44,816.23,100.5,45.24,-25.12,-470.66,-3989.13,192.94,641.99,-1977.01,60.42,-1717.08,-1916.59,-3633.67
3551,277.45,669.1,809.6,90.84,44.52,-16.21,-467.06,-3859.58,206.67,684.4,-2116.84,59.96,-1560.28,-2056.89,-3617.16
3601,303.15,655.98,808.66,88.38,37.54,-20.08,-471.8,-3916.2,203.89,683.89,-2062.71,59.76,-1626.6,-2002.95,-3629.55
3651,268.83,668.36,818.16,86.05,53.65,-21.15,-451.96,-4185.47,207.11,714.39,-1864.64,58.8,-1842.03,-1805.84,-3647.87
3701,292.39,668.28,829.44,95.75,45.66,-34.89,-476.65,-4026.82,218.5,716.67,-1996.25,59.5,-1671.69,-1936.75,-3608.44
3751,292.72,657.91,814.46,84.21,43.94,-26.18,-471.39,-4006.68,218.6,650.16,-1987.96,59.07,-1742.24,-1928.89,-3671.13
3801,289.96,649.97,825.39,87.44,50.38,-17.81,-470.14,-3937.55,205.97,627.51,-2011.56,59.72,-1688.86,-1951.84,-3640.7
3851,284.25,663.3,822.12,102.29,49.02,-14.83,-468.76,-3948.06,198.8,650.83,-2022.14,59.34,-1661.04,-1962.79,-3623.84
3901,283.93,623.44,812.88,93.51,49.81,-26.81,-467.93,-4012.7,218.39,686.06,-1987.46,60.02,-1739.41,-1927.43,-3666.85
3951,276.56,686.67,812.64,87.98,54.02,-14.77,-473.73,-3958.05,208.15,707.75,-2047.23,60.06,-1612.77,-1987.16,-3599.93
4001,309.33,662.77,833.67,84.12,49.71,-28.25,-466.32,-3894.18,203.36,679.77,-2114.68,60.96,-1566.02,-2053.72,-3619.75
4051,294.9,658.34,816.49,88.47,41.01,-26.94,-463.38,-3921.14,208.86,679.23,-2083.6,60.74,-1624.16,-2022.87,-3647.02
4101,310.0,642.63,827.27,93.04,43.82,-25.62,-474.06,-3916.06,211.25,649.0,-2060.46,60.57,-1638.73,-1999.89,-3638.62
4151,290.64,693.47,836.33,95.93,49.44,-29.85,-478.2,-3828.93,213.36,618.42,-2106.07,59.78,-1539.39,-2046.29,-3585.68
4201,281.12,685.69,814.81,90.92,53.9,-21.37,-471.99,-3996.11,208.15,679.81,-1991.27,57.21,-1675.08,-1934.06,-3609.14
4251,286.28,672.92,820.99,89.09,47.74,-16.66,-467.8,-4035.14,198.28,658.35,-1963.27,59.99,-1745.92,-1903.29,-3649.21
4301,291.49,657.05,847.72,87.67,47.46,-21.28,-475.93,-3943.11,219.87,659.12,-2044.1,59.57,-1629.95,-1984.52,-3614.47
4351,287.78,659.53,799.9,99.25,49.2,-27.79,-461.37,-4006.91,206.54,712.73,-2015.5,59.31,-1681.13,-1956.2,-3637.33
4401,259.57,671.07,825.06,88.17,55.6,-23.41,-465.53,-4062.89,209.69,735.94,-1986.4,59.48,-1706.73,-1926.92,-3633.65
4451,266.12,647.88,814.72,88.09,42.88,-26.98,-446.63,-4056.43,210.53,686.02,-1943.77,60.53,-1773.79,-1883.24,-3657.03
4501,301.7,656.81,817.54,91.91,45.35,-22.91,-450.74,-3932.05,202.37,658.53,-2066.27,61.0,-1631.51,-2005.27,-3636.77
4551,270.78,647.23,824.69,95.46,48.82,-23.5,-453.86,-3945.67,218.48,696.53,-2067.49,61.65,-1621.04,-2005.84,-3626.87
4601,295.23,631.71,829.91,87.93,38.56,-26.6,-455.33,-3833.53,209.16,673.21,-2156.1,61.84,-1549.75,-2094.26,-3644.01
4651,305.58,666.57,813.58,97.3,46.0,-23.28,-463.79,-3877.76,209.57,654.41,-2084.11,61.12,-1571.81,-2023.0,-3594.81
4701,288.02,657.49,814.57,92.88,40.01,-21.05,-438.4,-4101.9,214.45,655.51,-1906.96,60.19,-1798.41,-1846.77,-3645.18
4751,300.21,652.83,806.32,89.72,47.59,-26.46,-459.76,-3960.3,218.81,684.81,-2041.34,61.19,-1646.22,-1980.15,-3626.37
4801,296.05,668.14,804.37,90.67,45.07,-31.17,-472.23,-4020.84,201.76,743.99,-2010.82,60.16,-1674.18,-1950.66,-3624.84
4851,266.86,657.85,817.7,91.73,48.51,-19.2,-472.46,-3944.61,205.48,699.75,-2028.81,61.46,-1648.39,-1967.36,-3615.75
4901,265.87,665.67,809.67,98.62,50.01,-24.56,-465.28,-3721.8,215.16,695.01,-2260.69,61.34,-1411.63,-2199.35,-3610.97
4951,274.48,659.35,831.8,89.4,59.83,-19.84,-463.05,-3721.1,203.1,708.3,-2252.78,63.42,-1377.73,-2189.36,-3567.09
5001,274.85,704.12,820.28,96.42,43.74,-22.17,-464.95,-3762.63,203.35,684.08,-2207.38,62.54,-1422.89,-2144.84,-3567.72
5051,270.92,685.43,817.15,91.37,38.14,-23.71,-466.72,-3842.27,208.3,655.88,-2112.15,61.65,-1565.52,-2050.5,-3616.02
5101,295.4,655.95,813.57,90.92,51.35,-22.7,-450.75,-3784.06,212.62,637.05,-2162.93,62.84,-1500.66,-2100.08,-3600.74
5151,275.26,657.34,832.57,97.33,46.67,-15.37,-466.4,-3828.05,209.6,663.65,-2149.88,61.89,-1527.39,-2087.99,-3615.38
5201,274.67,655.96,812.15,91.24,50.91,-30.96,-452.36,-3730.88,203.58,653.31,-2227.91,62.0,-1472.4,-2165.91,-3638.3
5251,297.73,674.57,829.83,95.89,45.27,-27.39,-456.01,-3706.32,197.66,639.79,-2233.81,61.79,-1408.98,-2172.02,-3581.0
5301,287.5,683.83,833.55,86.31,51.2,-28.56,-462.91,-3741.86,215.24,560.84,-2153.09,60.75,-1514.85,-2092.34,-3607.19
5351,314.93,679.88,809.1,89.71,41.55,-25.12,-455.99,-3742.83,196.68,659.48,-2224.42,60.77,-1432.61,-2163.65,-3596.26
5401,289.15,725.32,821.04,92.44,40.93,-28.34,-471.03,-3784.35,200.66,618.64,-2149.16,60.73,-1495.54,-2088.43,-3583.97
5451,292.38,652.09,827.81,90.93,47.53,-25.3,-486.16,-3750.33,194.71,655.7,-2192.93,60.23,-1500.62,-2132.7,-3633.32
5501,268.01,684.8,814.45,87.58,43.08,-25.46,-457.42,-3837.47,212.72,620.34,-2107.55,61.57,-1589.36,-2045.98,-3635.34
5551,296.91,699.49,809.23,90.06,51.91,-22.7,-464.85,-3717.06,208.38,598.2,-2186.32,61.69,-1450.44,-2124.63,-3575.07
5601,280.5,654.58,813.65,91.43,49.21,-24.63,-461.83,-3934.12,203.14,709.21,-2053.33,60.42,-1618.86,-1992.91,-3611.76
5651,286.56,656.26,823.82,86.01,56.26,-32.0,-467.11,-3892.25,203.43,643.76,-2050.09,61.95,-1635.27,-1988.14,-3623.42
5701,290.84,644.44,826.43,87.61,52.34,-30.57,-455.02,-3691.24,209.98,606.54,-2212.84,62.58,-1458.65,-2150.26,-3608.91
5751,280.77,698.48,817.67,95.8,51.04,-33.44,-475.71,-3713.22,208.88,589.51,-2177.56,62.02,-1480.23,-2115.54,-3595.77
5801,295.4,694.12,844.64,101.36,49.49,-34.27,-461.9,-3796.96,211.16,584.46,-2102.19,60.35,-1512.51,-2041.84,-3554.35
5851,295.59,674.59,815.58,95.44,52.14,-36.09,-464.2,-3770.77,194.82,647.53,-2166.88,60.53,-1495.36,-2106.34,-3601.71
5901,275.34,660.33,816.11,92.1,47.05,-43.26,-463.59,-3912.98,197.42,671.71,-2042.28,60.42,-1659.76,-1981.86,-3641.62
5951,297.28,664.12,823.47,89.98,54.32,-38.31,-452.98,-3813.85,211.87,648.93,-2158.37,62.21,-1515.16,-2096.17,-3611.33
6001,281.48,670.97,810.48,88.91,44.38,-23.73,-460.76,-3919.85,213.16,679.07,-2066.93,61.06,-1615.88,-2005.87,-3621.75
6051,296.56,639.75,823.82,90.94,48.62,-40.29,-455.28,-3873.51,204.66,626.43,-2075.91,62.38,-1638.3,-2013.53,-3651.83
6101,288.19,656.13,826.99,94.63,58.05,-31.73,-440.37,-3729.38,203.22,667.68,-2258.18,62.95,-1406.6,-2195.22,-3601.82
6151,285.27,655.94,822.53,89.5,49.66,-29.59,-472.01,-3738.25,202.09,656.55,-2211.58,60.27,-1478.31,-2151.32,-3629.63
6201,284.0,673.79,828.1,89.73,45.35,-23.56,-472.99,-3848.82,212.33,723.4,-2190.16,60.85,-1488.66,-2129.31,-3617.97
6251,274.41,707.21,829.18,91.28,48.43,-36.85,-468.34,-3712.85,206.76,625.31,-2209.98,62.26,-1435.47,-2147.72,-3583.19
6301,313.48,676.32,833.53,100.59,48.41,-29.08,-460.79,-3757.89,202.22,631.31,-2212.2,61.04,-1441.91,-2151.16,-3593.08
6351,279.28,692.3,831.68,88.8,57.38,-27.83,-459.0,-3737.04,194.15,639.79,-2222.63,61.22,-1440.48,-2161.41,-3601.89
6401,296.3,664.83,816.76,82.53,47.09,-31.83,-442.62,-3825.03,190.59,629.95,-2120.95,61.08,-1571.43,-2059.87,-3631.3
6451,300.56,718.1,819.03,104.26,38.95,-24.23,-460.19,-3754.4,207.23,603.3,-2178.99,60.73,-1447.38,-2118.26,-3565.64
6501,275.45,666.69,811.75,93.15,39.49,-27.56,-475.15,-3834.58,205.33,667.74,-2115.52,60.33,-1577.7,-2055.19,-3632.89
6551,288.44,662.36,822.68,90.45,41.65,-27.86,-460.94,-3896.35,206.29,691.65,-2110.28,59.53,-1581.62,-2050.74,-3632.37
6601,272.58,618.36,823.18,90.58,47.08,-25.44,-468.34,-3768.84,215.47,717.04,-2232.77,61.76,-1478.33,-2171.01,-3649.34
6651,297.61,686.17,824.47,98.58,50.96,-24.33,-490.51,-3809.76,188.29,623.33,-2126.77,59.28,-1555.19,-2067.49,-3622.68
6701,287.73,650.6,823.52,92.52,40.63,-24.57,-458.17,-3806.18,205.99,677.26,-2182.22,61.65,-1510.68,-2120.57,-3631.25
6751,275.75,658.06,823.18,85.11,54.65,-31.62,-479.77,-3717.09,202.84,647.76,-2223.73,60.96,-1481.12,-2162.77,-3643.89
6801,306.28,670.42,816.46,88.78,52.74,-39.07,-458.87,-3831.32,210.28,649.0,-2118.73,60.23,-1535.31,-2058.5,-3593.8
6851,314.8,685.36,789.71,95.01,38.38,-33.88,-465.96,-3732.89,202.55,609.03,-2186.23,62.16,-1497.88,-2124.07,-3621.95
6901,279.35,651.23,811.81,91.7,52.87,-33.61,-465.55,-3765.71,202.61,658.26,-2180.27,61.03,-1517.02,-2119.24,-3636.26
6951,258.01,686.46,833.23,96.74,55.57,-37.66,-462.13,-3788.09,208.62,657.51,-2166.48,62.15,-1491.74,-2104.32,-3596.06
7001,288.34,670.66,825.84,96.52,42.48,-34.27,-452.59,-3927.83,213.49,692.7,-2082.16,61.12,-1584.66,-2021.03,-3605.7
7051,277.97,666.95,837.1,93.58,42.79,-37.18,-448.19,-3823.18,213.48,675.61,-2170.15,60.58,-1501.08,-2109.57,-3610.65
7101,292.5,661.2,808.3,95.94,49.9,-24.12,-480.19,-3614.04,204.26,634.92,-2280.7,62.69,-1371.34,-2218.01,-3589.35
7151,292.87,665.49,837.42,96.29,42.48,-28.06,-479.85,-3643.74,206.97,668.38,-2302.02,62.42,-1341.74,-2239.6,-3581.34
7201,298.5,640.05,831.28,87.86,45.9,-27.04,-455.3,-3834.92,201.32,662.91,-2136.03,60.24,-1549.43,-2075.79,-3625.22
7251,288.0,645.95,827.74,85.94,48.39,-29.06,-491.29,-3809.34,217.5,688.96,-2172.53,60.32,-1527.19,-2112.21,-3639.41
7301,284.64,658.71,823.81,90.46,46.7,-33.92,-467.33,-3804.9,202.96,675.4,-2195.16,60.05,-1523.47,-2135.11,-3658.59
7351,291.1,622.52,825.92,89.06,52.19,-33.44,-477.47,-3811.5,226.68,668.51,-2162.21,60.42,-1546.42,-2101.79,-3648.21
7401,281.41,626.77,821.14,90.43,47.13,-26.83,-459.03,-3921.48,206.26,702.91,-2068.24,61.04,-1631.29,-2007.2,-3638.5
7451,316.32,656.8,808.18,99.14,49.34,-26.83,-482.85,-3757.32,202.67,624.14,-2166.01,62.0,-1510.41,-2104.01,-3614.42
7501,300.29,644.86,828.85,89.04,40.02,-25.14,-481.57,-3760.99,210.55,690.75,-2215.32,60.35,-1463.33,-2154.97,-3618.3
7551,267.0,654.53,817.89,93.94,53.04,-22.05,-482.22,-3752.79,209.22,659.34,-2214.02,60.93,-1502.1,-2153.08,-3655.18
